company_id,year,issue,category,explanation
HAL,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HAL,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HAL,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HAL,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HAL,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HAL,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HAL,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HAL,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HAL,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HAL,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HAL,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HAL,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HAL,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HAL,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HAL,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HAL,2024-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HAVELLS,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HAVELLS,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HAVELLS,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HAVELLS,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HAVELLS,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HCLTECH,2013-06,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HCLTECH,2013-06,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HCLTECH,2014-06,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HCLTECH,2014-06,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HCLTECH,2015-06,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HCLTECH,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HCLTECH,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HCLTECH,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HCLTECH,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HDFCBANK,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HDFCBANK,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HDFCLIFE,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HDFCLIFE,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HDFCLIFE,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HDFCLIFE,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HDFCLIFE,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HDFCLIFE,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HDFCLIFE,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HDFCLIFE,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HDFCLIFE,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HDFCLIFE,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HDFCLIFE,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HDFCLIFE,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HDFCLIFE,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HDFCLIFE,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HDFCLIFE,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HDFCLIFE,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HDFCLIFE,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HDFCLIFE,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HDFCLIFE,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HDFCLIFE,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HEROMOTOCO,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HEROMOTOCO,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HEROMOTOCO,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HEROMOTOCO,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HEROMOTOCO,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HEROMOTOCO,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HEROMOTOCO,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HEROMOTOCO,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HEROMOTOCO,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HEROMOTOCO,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HEROMOTOCO,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HEROMOTOCO,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HEROMOTOCO,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HEROMOTOCO,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HEROMOTOCO,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HEROMOTOCO,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HEROMOTOCO,2023-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HEROMOTOCO,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDALCO,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDALCO,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDALCO,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDALCO,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HINDALCO,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDALCO,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HINDALCO,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDALCO,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HINDALCO,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDALCO,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDALCO,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDALCO,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDALCO,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDALCO,2022-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HINDALCO,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDALCO,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDUNILVR,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDUNILVR,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HINDUNILVR,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDUNILVR,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HINDUNILVR,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDUNILVR,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HINDUNILVR,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDUNILVR,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HINDUNILVR,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDUNILVR,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HINDUNILVR,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDUNILVR,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HINDUNILVR,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDUNILVR,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HINDUNILVR,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDUNILVR,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
HINDUNILVR,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDUNILVR,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDUNILVR,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
HINDUNILVR,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIBANK,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ICICIBANK,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ICICIBANK,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ICICIBANK,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ICICIBANK,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ICICIBANK,2021-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ICICIGI,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIGI,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIGI,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIGI,2016-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
ICICIGI,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIGI,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIGI,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIGI,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIGI,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIGI,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIGI,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIGI,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIGI,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIPRULI,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIPRULI,2013-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ICICIPRULI,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIPRULI,2014-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ICICIPRULI,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIPRULI,2015-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ICICIPRULI,2016-03,DEBT_FREE,data_source_issue,Interest is zero so ICR is stored as None and label Debt Free
ICICIPRULI,2016-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIPRULI,2016-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ICICIPRULI,2017-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIPRULI,2017-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ICICIPRULI,2018-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIPRULI,2018-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ICICIPRULI,2019-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIPRULI,2019-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ICICIPRULI,2020-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIPRULI,2020-03,ROE_MISMATCH,data_source_issue,Source ROE appears inconsistent; ratio engine value used for analytics
ICICIPRULI,2021-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIPRULI,2022-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIPRULI,2023-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
ICICIPRULI,2024-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
INDUSINDBK,2013-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
INDUSINDBK,2014-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
INDUSINDBK,2015-03,ROCE_MISMATCH,version_difference,Computed ROCE differs from source ROCE by >5%
