company_id,year,metric,difference,category
EICHERMOT,2023-03,ROCE,11.987550726534888,Version Difference
EICHERMOT,2024-03,ROCE,10.893110918544195,Version Difference
GAIL,2015-03,ROCE,6.675226043239729,Version Difference
GAIL,2016-03,ROE,8.852072631376535,Data Source Issue
GAIL,2016-03,ROCE,8.012066879331206,Version Difference
GAIL,2017-03,ROE,5.415850400712378,Data Source Issue
GAIL,2020-03,ROE,5.312738491515791,Data Source Issue
GAIL,2021-03,ROCE,6.394373925149456,Version Difference
GAIL,2022-03,ROE,5.190816358361669,Data Source Issue
GAIL,2023-03,ROE,5.381089531319789,Data Source Issue
GAIL,2023-03,ROCE,8.90132216622554,Version Difference
GODREJCP,2013-03,ROE,18.735584062782976,Data Source Issue
GODREJCP,2013-03,ROCE,10.577363494539782,Version Difference
GODREJCP,2014-03,ROE,14.925364238410598,Data Source Issue
GODREJCP,2014-03,ROCE,8.809453480806766,Version Difference
GODREJCP,2015-03,ROE,15.869758756668986,Data Source Issue
GODREJCP,2015-03,ROCE,8.163306772908363,Version Difference
GODREJCP,2016-03,ROE,12.705041012420907,Data Source Issue
GODREJCP,2017-03,ROE,17.899935873255377,Data Source Issue
GODREJCP,2017-03,ROCE,7.517625497151453,Version Difference
GODREJCP,2018-03,ROE,19.34057845957175,Data Source Issue
GODREJCP,2018-03,ROCE,6.748038091337289,Version Difference
GODREJCP,2019-03,ROE,25.45787945507087,Data Source Issue
GODREJCP,2019-03,ROCE,8.065734810780352,Version Difference
GODREJCP,2020-03,ROE,12.184165611547229,Data Source Issue
GODREJCP,2020-03,ROCE,9.432560794909786,Version Difference
GODREJCP,2021-03,ROE,11.462863650810469,Data Source Issue
GODREJCP,2021-03,ROCE,7.070376891090859,Version Difference
GODREJCP,2022-03,ROE,8.659214260989962,Data Source Issue
GODREJCP,2022-03,ROCE,9.906289592760182,Version Difference
GODREJCP,2023-03,ROE,5.568697984630999,Data Source Issue
GODREJCP,2023-03,ROCE,11.701739480032163,Version Difference
GODREJCP,2024-03,ROE,11.22308779171297,Data Source Issue
GODREJCP,2024-03,ROCE,9.321858407079642,Version Difference
GRASIM,2013-03,ROE,12.319616421630974,Data Source Issue
GRASIM,2013-03,ROCE,6.696165302838359,Version Difference
GRASIM,2014-03,ROE,6.766435345824659,Data Source Issue
GRASIM,2016-03,ROE,5.696157351708045,Data Source Issue
GRASIM,2017-03,ROE,6.627893713958008,Data Source Issue
GRASIM,2022-03,ROE,7.903365962562253,Data Source Issue
GRASIM,2023-03,ROE,7.168730791699474,Data Source Issue
HAL,2016-03,ROE,1636.0999999999997,Data Source Issue
HAL,2016-03,ROCE,1131.3898550724637,Version Difference
HAL,2017-03,ROE,1938.0172932330827,Data Source Issue
HAL,2017-03,ROCE,1853.6925925925927,Version Difference
HAL,2018-03,ROE,1499.5615384615385,Data Source Issue
HAL,2018-03,ROCE,1850.5736842105264,Version Difference
HAL,2019-03,ROE,1735.0097744360903,Data Source Issue
HAL,2019-03,ROCE,2475.2843971631205,Version Difference
HAL,2020-03,ROE,2030.5202898550724,Data Source Issue
HAL,2020-03,ROCE,2733.9571428571426,Version Difference
HAL,2021-03,ROE,2220.4055555555556,Data Source Issue
HAL,2021-03,ROCE,2750.4333333333334,Version Difference
HAL,2022-03,ROE,3295.283006535948,Data Source Issue
HAL,2022-03,ROCE,2573.221212121212,Version Difference
HAL,2023-03,ROE,3254.1508474576267,Data Source Issue
HAL,2023-03,ROCE,2141.9035714285715,Version Difference
HAL,2024-03,ROE,3787.6829145728643,Data Source Issue
HAL,2024-03,ROCE,2552.093788819876,Version Difference
HAVELLS,2013-03,ROE,22.29126213592233,Data Source Issue
HAVELLS,2014-03,ROE,8.770708283313326,Data Source Issue
HAVELLS,2016-03,ROE,24.94681202510737,Data Source Issue
HAVELLS,2020-03,ROCE,5.034124087591241,Version Difference
HAVELLS,2023-03,ROCE,5.054110089064096,Version Difference
HCLTECH,2013-06,ROE,7.389759951382555,Data Source Issue
HCLTECH,2013-06,ROCE,5.894087837837837,Version Difference
HCLTECH,2014-06,ROE,10.091304347826092,Data Source Issue
HCLTECH,2014-06,ROCE,6.154570206145465,Version Difference
HCLTECH,2015-06,ROE,7.008784676354029,Data Source Issue
HCLTECH,2016-03,ROCE,7.676612478494434,Version Difference
HCLTECH,2020-03,ROCE,6.148022884917221,Version Difference
HCLTECH,2021-03,ROCE,6.482759033799063,Version Difference
HCLTECH,2022-03,ROCE,5.86177534904845,Version Difference
HDFCBANK,2016-03,ROCE,5.001504328690369,Version Difference
HDFCBANK,2023-03,ROCE,5.17079262141519,Version Difference
HDFCLIFE,2013-03,ROE,22.03305908750935,Data Source Issue
HDFCLIFE,2013-03,ROCE,1003.1132610321615,Version Difference
HDFCLIFE,2014-03,ROE,26.20373443983403,Data Source Issue
HDFCLIFE,2014-03,ROCE,850.2364730290456,Version Difference
HDFCLIFE,2015-03,ROE,19.532703659976384,Data Source Issue
HDFCLIFE,2015-03,ROCE,1028.3368713105078,Version Difference
HDFCLIFE,2016-03,ROE,14.929358685143411,Data Source Issue
HDFCLIFE,2016-03,ROCE,545.8231292297776,Version Difference
HDFCLIFE,2017-03,ROE,11.783481442760062,Data Source Issue
HDFCLIFE,2017-03,ROCE,767.9064662833246,Version Difference
HDFCLIFE,2018-03,ROE,12.12816153028693,Data Source Issue
HDFCLIFE,2018-03,ROCE,655.2816046758767,Version Difference
HDFCLIFE,2019-03,ROE,11.251542006380715,Data Source Issue
HDFCLIFE,2019-03,ROCE,659.7317227933356,Version Difference
HDFCLIFE,2020-03,ROE,7.653915087410018,Data Source Issue
HDFCLIFE,2020-03,ROCE,407.5518921698252,Version Difference
HDFCLIFE,2021-03,ROCE,753.5956277056276,Version Difference
HDFCLIFE,2022-03,ROCE,402.24654372764275,Version Difference
HDFCLIFE,2023-03,ROCE,495.79981137488346,Version Difference
HDFCLIFE,2024-03,ROCE,639.342868852459,Version Difference
HEROMOTOCO,2014-03,ROE,15.38218033078428,Data Source Issue
HEROMOTOCO,2014-03,ROCE,319.89272050110037,Version Difference
HEROMOTOCO,2015-03,ROE,14.14678899082569,Data Source Issue
HEROMOTOCO,2015-03,ROCE,324.4843373493976,Version Difference
HEROMOTOCO,2016-03,ROE,13.22752999773602,Data Source Issue
HEROMOTOCO,2016-03,ROCE,231.10295609971323,Version Difference
HEROMOTOCO,2017-03,ROE,12.373788290034895,Data Source Issue
HEROMOTOCO,2017-03,ROCE,193.29765528977973,Version Difference
HEROMOTOCO,2018-03,ROE,9.089208152355496,Data Source Issue
HEROMOTOCO,2018-03,ROCE,188.51475409836067,Version Difference
HEROMOTOCO,2019-03,ROCE,181.75467540202504,Version Difference
HEROMOTOCO,2020-03,ROCE,134.69298741503465,Version Difference
HEROMOTOCO,2021-03,ROCE,134.56875000000002,Version Difference
HEROMOTOCO,2022-03,ROE,7.303211964409668,Data Source Issue
HEROMOTOCO,2022-03,ROCE,126.53457330415756,Version Difference
HEROMOTOCO,2023-03,ROE,5.1892411143131625,Data Source Issue
HEROMOTOCO,2023-03,ROCE,141.37724105898747,Version Difference
HEROMOTOCO,2024-03,ROCE,144.6066375307293,Version Difference
HINDALCO,2013-03,ROCE,64.19983203476339,Version Difference
HINDALCO,2014-03,ROCE,61.141154138192874,Version Difference
HINDALCO,2015-03,ROE,9.524271439380103,Data Source Issue
HINDALCO,2015-03,ROCE,74.79230596365066,Version Difference
HINDALCO,2016-03,ROE,11.928680834297815,Data Source Issue
HINDALCO,2016-03,ROCE,68.79726241436377,Version Difference
HINDALCO,2017-03,ROE,6.113936472784905,Data Source Issue
HINDALCO,2017-03,ROCE,64.61284720958172,Version Difference
HINDALCO,2018-03,ROCE,79.4001103566953,Version Difference
HINDALCO,2019-03,ROCE,89.00750755122094,Version Difference
HINDALCO,2020-03,ROCE,66.62780706461695,Version Difference
HINDALCO,2021-03,ROCE,69.32046224362377,Version Difference
HINDALCO,2022-03,ROE,7.3595656789144535,Data Source Issue
HINDALCO,2022-03,ROCE,100.8294952935652,Version Difference
HINDALCO,2023-03,ROCE,113.42839577812596,Version Difference
HINDALCO,2024-03,ROCE,102.27952517507477,Version Difference
HINDUNILVR,2013-03,ROE,113.79650959860383,Data Source Issue
HINDUNILVR,2013-03,ROCE,752.4885813148788,Version Difference
HINDUNILVR,2014-03,ROE,91.64619734238055,Data Source Issue
HINDUNILVR,2014-03,ROCE,647.6255651688529,Version Difference
HINDUNILVR,2015-03,ROE,88.46650111745717,Data Source Issue
HINDUNILVR,2015-03,ROCE,617.4683046683047,Version Difference
HINDUNILVR,2016-03,ROE,42.95228966986156,Data Source Issue
HINDUNILVR,2016-03,ROCE,356.8444444444445,Version Difference
HINDUNILVR,2017-03,ROE,46.37769869513642,Data Source Issue
HINDUNILVR,2017-03,ROCE,348.84329867540237,Version Difference
HINDUNILVR,2018-03,ROE,51.58958934212333,Data Source Issue
HINDUNILVR,2018-03,ROCE,350.8524653206977,Version Difference
HINDUNILVR,2019-03,ROE,56.83063429515698,Data Source Issue
HINDUNILVR,2019-03,ROCE,347.7058498619131,Version Difference
HINDUNILVR,2020-03,ROE,61.899890630696305,Data Source Issue
HINDUNILVR,2020-03,ROCE,324.24002916514763,Version Difference
HINDUNILVR,2021-03,ROCE,44.80570541594999,Version Difference
HINDUNILVR,2022-03,ROCE,49.63618074405237,Version Difference
HINDUNILVR,2023-03,ROCE,60.714135434660236,Version Difference
HINDUNILVR,2024-03,ROCE,60.12306174338734,Version Difference
ICICIBANK,2016-03,ROE,7.189242490250875,Data Source Issue
ICICIBANK,2017-03,ROE,7.962015444605857,Data Source Issue
ICICIBANK,2018-03,ROE,10.574383078730905,Data Source Issue
ICICIBANK,2019-03,ROE,13.82069967528205,Data Source Issue
ICICIBANK,2020-03,ROE,9.671014964216006,Data Source Issue
ICICIBANK,2021-03,ROE,5.877614270212645,Data Source Issue
ICICIGI,2013-03,ROCE,198.99732620320856,Version Difference
ICICIGI,2014-03,ROCE,166.63951545530492,Version Difference
ICICIGI,2015-03,ROCE,130.02945252945253,Version Difference
ICICIGI,2016-03,ROCE,138.51328390485017,Version Difference
ICICIGI,2017-03,ROCE,127.8419972640219,Version Difference
ICICIGI,2018-03,ROCE,119.22304019100676,Version Difference
ICICIGI,2019-03,ROCE,138.82540356839422,Version Difference
ICICIGI,2020-03,ROCE,123.36795588457471,Version Difference
ICICIGI,2021-03,ROCE,100.7063334982682,Version Difference
ICICIGI,2022-03,ROCE,134.87722269263338,Version Difference
ICICIGI,2023-03,ROCE,134.67148582880046,Version Difference
ICICIGI,2024-03,ROCE,122.72875816993462,Version Difference
ICICIPRULI,2013-03,ROE,30.177917192628122,Data Source Issue
ICICIPRULI,2013-03,ROCE,476.960679121434,Version Difference
ICICIPRULI,2014-03,ROE,27.544875655943414,Data Source Issue
ICICIPRULI,2014-03,ROCE,455.24726214921293,Version Difference
ICICIPRULI,2015-03,ROE,23.07909781576448,Data Source Issue
ICICIPRULI,2015-03,ROCE,613.4342355175688,Version Difference
ICICIPRULI,2016-03,ROE,22.92755776817584,Data Source Issue
ICICIPRULI,2016-03,ROCE,290.49433249370276,Version Difference
ICICIPRULI,2017-03,ROE,18.186634405245083,Data Source Issue
ICICIPRULI,2017-03,ROCE,552.4738526381518,Version Difference
ICICIPRULI,2018-03,ROE,16.557319744447824,Data Source Issue
ICICIPRULI,2018-03,ROCE,554.3470489808336,Version Difference
ICICIPRULI,2019-03,ROE,8.506917479260661,Data Source Issue
ICICIPRULI,2019-03,ROCE,585.9960340561781,Version Difference
ICICIPRULI,2020-03,ROE,6.722735338971303,Data Source Issue
ICICIPRULI,2020-03,ROCE,286.3144669347013,Version Difference
ICICIPRULI,2021-03,ROCE,801.3382723833543,Version Difference
ICICIPRULI,2022-03,ROCE,625.1658138636802,Version Difference
ICICIPRULI,2023-03,ROCE,453.17205491585474,Version Difference
ICICIPRULI,2024-03,ROCE,745.2278779188856,Version Difference
INDUSINDBK,2013-03,ROCE,5.29819930904699,Version Difference
INDUSINDBK,2014-03,ROCE,5.015651250785818,Version Difference
INDUSINDBK,2015-03,ROCE,5.077899351019013,Version Difference
INDUSINDBK,2021-03,ROE,8.660163726507552,Data Source Issue
INDUSINDBK,2022-03,ROE,5.532928005367101,Data Source Issue
INFY,2013-03,ROE,6.982923619518871,Data Source Issue
INFY,2013-03,ROCE,12.524609148812967,Version Difference
INFY,2014-03,ROE,7.8700651246350795,Data Source Issue
INFY,2014-03,ROCE,12.88794071412531,Version Difference
INFY,2015-03,ROE,7.414947965941344,Data Source Issue
INFY,2015-03,ROCE,12.670293282876063,Version Difference
INFY,2016-03,ROE,9.95334283493133,Data Source Issue
INFY,2016-03,ROCE,14.701995335579163,Version Difference
INFY,2017-03,ROE,10.993122843640371,Data Source Issue
INFY,2017-03,ROCE,15.49940564205155,Version Difference
INFY,2018-03,ROE,7.110752737858693,Data Source Issue
INFY,2018-03,ROCE,13.878286585647611,Version Difference
INFY,2019-03,ROE,8.073326353390406,Data Source Issue
INFY,2019-03,ROCE,12.040709490669457,Version Difference
INFY,2020-03,ROE,6.377540106951873,Data Source Issue
INFY,2020-03,ROCE,12.355635460810753,Version Difference
INFY,2021-03,ROE,6.36090948383125,Data Source Issue
INFY,2021-03,ROCE,9.854057495469906,Version Difference
INFY,2022-03,ROCE,5.33826586162526,Version Difference
INFY,2024-03,ROCE,7.093029282197456,Version Difference
IOC,2013-03,ROE,19.686236337389154,Data Source Issue
IOC,2013-03,ROCE,15.960574953506036,Version Difference
IOC,2014-03,ROE,15.181286646150223,Data Source Issue
IOC,2014-03,ROCE,14.63919811581475,Version Difference
IOC,2015-03,ROE,18.36189679218968,Data Source Issue
IOC,2015-03,ROCE,17.304765376705923,Version Difference
IOC,2016-03,ROE,11.644712158257391,Data Source Issue
IOC,2016-03,ROCE,10.309003581719763,Version Difference
IOC,2017-03,ROE,5.473497884344148,Data Source Issue
IOC,2018-03,ROE,5.5706707413456975,Data Source Issue
IOC,2019-03,ROE,10.081101103415167,Data Source Issue
IOC,2019-03,ROCE,8.522403337889633,Version Difference
IOC,2020-03,ROE,27.406498249439192,Data Source Issue
IOC,2020-03,ROCE,18.743255768513418,Version Difference
IOC,2021-03,ROE,5.981497523203206,Data Source Issue
IOC,2021-03,ROCE,8.62306376292743,Version Difference
IOC,2022-03,ROE,6.173889991388027,Data Source Issue
IOC,2022-03,ROCE,7.97566248046544,Version Difference
IOC,2023-03,ROE,17.06330644641822,Data Source Issue
IOC,2023-03,ROCE,15.247609543536843,Version Difference
IRCTC,2015-03,ROE,10.895495495495496,Data Source Issue
IRCTC,2015-03,ROCE,24.070270270270267,Version Difference
IRCTC,2016-03,ROE,5.5291512915129175,Data Source Issue
IRCTC,2016-03,ROCE,22.619188191881918,Version Difference
IRCTC,2017-03,ROE,11.30216010165184,Data Source Issue
IRCTC,2017-03,ROCE,16.697077509529855,Version Difference
IRCTC,2018-03,ROE,17.258638743455496,Data Source Issue
IRCTC,2018-03,ROCE,27.621989528795808,Version Difference
IRCTC,2019-03,ROE,11.548459383753503,Data Source Issue
IRCTC,2019-03,ROCE,20.746778711484595,Version Difference
IRCTC,2021-03,ROE,27.556593406593407,Data Source Issue
IRCTC,2021-03,ROCE,44.54918566775244,Version Difference
IRCTC,2022-03,ROE,5.1058823529411725,Data Source Issue
IRCTC,2022-03,ROCE,12.027848101265818,Version Difference
IRCTC,2023-03,ROCE,6.102888368462139,Version Difference
IRCTC,2024-03,ROE,6.003715170278639,Data Source Issue
IRCTC,2024-03,ROCE,10.973252279635254,Version Difference
IRFC,2013-03,ROE,5.536096340319048,Data Source Issue
IRFC,2016-03,ROE,6.333405639913232,Data Source Issue
IRFC,2017-03,ROE,5.9224997918227995,Data Source Issue
ITC,2013-03,ROCE,9.788581255374034,Version Difference
ITC,2014-03,ROCE,9.328212817060304,Version Difference
ITC,2015-03,ROCE,6.558543977503518,Version Difference
ITC,2016-03,ROE,7.208987816307403,Data Source Issue
ITC,2017-03,ROE,6.896583069398659,Data Source Issue
ITC,2018-03,ROE,7.58274043039421,Data Source Issue
ITC,2018-03,ROCE,5.671201613824074,Version Difference
ITC,2019-03,ROE,7.76593682893424,Data Source Issue
ITC,2019-03,ROCE,5.784782770395914,Version Difference
ITC,2020-03,ROE,5.58110259984986,Data Source Issue
ITC,2020-03,ROCE,7.759237223493518,Version Difference
ITC,2021-03,ROE,7.293255505658937,Data Source Issue
ITC,2021-03,ROCE,9.323660958791116,Version Difference
JINDALSTEL,2014-03,ROE,5.714329942503317,Data Source Issue
JINDALSTEL,2014-03,ROCE,6.468676455627522,Version Difference
JINDALSTEL,2015-03,ROE,21.000484744796122,Data Source Issue
JINDALSTEL,2015-03,ROCE,9.095886870144117,Version Difference
JINDALSTEL,2016-03,ROE,23.617203107658156,Data Source Issue
JINDALSTEL,2016-03,ROCE,13.9963853444903,Version Difference
JINDALSTEL,2017-03,ROE,22.54564240790656,Data Source Issue
JINDALSTEL,2017-03,ROCE,12.19869566935877,Version Difference
JINDALSTEL,2018-03,ROE,19.418413690965934,Data Source Issue
JINDALSTEL,2018-03,ROCE,9.674293427134034,Version Difference
JINDALSTEL,2019-03,ROE,21.617531556802245,Data Source Issue
JINDALSTEL,2019-03,ROCE,9.107542850762101,Version Difference
JINDALSTEL,2020-03,ROE,15.344671251205774,Data Source Issue
JINDALSTEL,2020-03,ROCE,8.266776873885238,Version Difference
JINDALSTEL,2022-03,ROCE,14.11288293606367,Version Difference
JSWENERGY,2013-03,ROE,6.122888459058672,Data Source Issue
JSWENERGY,2014-03,ROCE,6.070910235653896,Version Difference
JSWENERGY,2015-03,ROE,9.663314711359403,Data Source Issue
JSWENERGY,2015-03,ROCE,8.26700689983345,Version Difference
JSWENERGY,2016-03,ROE,6.645342126957955,Data Source Issue
JSWENERGY,2018-03,ROE,7.634923492349236,Data Source Issue
JSWSTEEL,2013-03,ROE,6.216108995019045,Data Source Issue
JSWSTEEL,2014-03,ROE,9.761445168603004,Data Source Issue
JSWSTEEL,2016-03,ROE,14.196117262469683,Data Source Issue
JSWSTEEL,2016-03,ROCE,8.29379107405591,Version Difference
JSWSTEEL,2018-03,ROE,10.17370240731481,Data Source Issue
JSWSTEEL,2019-03,ROE,9.963796522488863,Data Source Issue
JSWSTEEL,2020-03,ROCE,5.640304421456407,Version Difference
JSWSTEEL,2021-03,ROE,5.175600034214355,Data Source Issue
JSWSTEEL,2022-03,ROE,19.452828209281247,Data Source Issue
JSWSTEEL,2022-03,ROCE,10.371133630512993,Version Difference
JSWSTEEL,2023-03,ROE,5.359672730040338,Data Source Issue
JSWSTEEL,2023-03,ROCE,5.856656385621093,Version Difference
LICI,2019-03,ROE,260.71098765432095,Data Source Issue
LICI,2019-03,ROCE,61.72346680927127,Version Difference
LICI,2020-03,ROE,206.84908183632734,Data Source Issue
LICI,2020-03,ROCE,66.66953587824665,Version Difference
LICI,2021-03,ROE,20.408373038930854,Data Source Issue
LICI,2021-03,ROCE,73.50254355400696,Version Difference
LICI,2022-03,ROE,27.22792203210443,Data Source Issue
LICI,2022-03,ROCE,38.30274362818591,Version Difference
LICI,2023-03,ROE,14.249970151190709,Data Source Issue
LICI,2023-03,ROCE,9.19033871909675,Version Difference
LICI,2024-03,ROE,14.162890134989787,Data Source Issue
LICI,2024-03,ROCE,24.739641678852408,Version Difference
LODHA,2011-03,ROE,24.783870967741937,Data Source Issue
LODHA,2012-03,ROE,23.136589698046183,Data Source Issue
LODHA,2015-03,ROE,13.525865209471768,Data Source Issue
LODHA,2016-03,ROE,6.994437452806444,Data Source Issue
LODHA,2017-03,ROCE,5.3916501780767705,Version Difference
LODHA,2018-03,ROCE,6.465168539325842,Version Difference
LODHA,2019-03,ROE,32.10135381411091,Data Source Issue
LODHA,2020-03,ROE,5.600527240773285,Data Source Issue
LODHA,2021-03,ROE,9.656294846705805,Data Source Issue
LODHA,2021-03,ROCE,5.352369252369252,Version Difference
LODHA,2023-03,ROE,6.830458817025981,Data Source Issue
LT,2013-03,ROE,384.65563106796117,Data Source Issue
LT,2013-03,ROCE,603.0997202797203,Version Difference
LT,2014-03,ROE,292.92614906832296,Data Source Issue
LT,2014-03,ROCE,717.7037209302326,Version Difference
LT,2015-03,ROE,234.62352418558737,Data Source Issue
LT,2015-03,ROCE,564.8609982174688,Version Difference
LT,2016-03,ROE,205.6041176470588,Data Source Issue
LT,2016-03,ROCE,611.214495412844,Version Difference
LT,2017-03,ROE,195.8077099236641,Data Source Issue
LT,2017-03,ROCE,436.06427480916034,Version Difference
LT,2018-03,ROE,196.86751295336788,Data Source Issue
LT,2018-03,ROCE,446.239689119171,Version Difference
LT,2019-03,ROE,198.31850194154913,Data Source Issue
LT,2019-03,ROCE,410.8396198651134,Version Difference
LT,2020-03,ROE,191.10141376757954,Data Source Issue
LT,2020-03,ROCE,332.5825079164028,Version Difference
LT,2021-03,ROE,166.41306681270535,Data Source Issue
LT,2021-03,ROCE,236.5351320661565,Version Difference
LT,2022-03,ROE,62.431332586786105,Data Source Issue
LT,2022-03,ROCE,129.70574178468308,Version Difference
LT,2023-03,ROE,65.03434908389586,Data Source Issue
LT,2023-03,ROCE,113.32239894115699,Version Difference
LT,2024-03,ROE,67.17510140873215,Data Source Issue
LT,2024-03,ROCE,101.35411200144867,Version Difference
LTIM,2013-03,ROE,15.93162061239731,Data Source Issue
LTIM,2013-03,ROCE,13.388874761602032,Version Difference
LTIM,2014-03,ROE,35.82335403726708,Data Source Issue
LTIM,2014-03,ROCE,25.027906976744184,Version Difference
LTIM,2015-03,ROE,11.916564659427443,Data Source Issue
LTIM,2016-03,ROE,13.301176470588238,Data Source Issue
LTIM,2016-03,ROCE,5.074311926605503,Version Difference
LTIM,2018-03,ROCE,7.390155440414507,Version Difference
LTIM,2020-03,ROCE,6.297593413552882,Version Difference
LTIM,2024-03,ROCE,8.892883335596906,Version Difference
M&M,2013-03,ROCE,12.52404996712689,Version Difference
M&M,2014-03,ROCE,13.29870574956391,Version Difference
M&M,2015-03,ROCE,16.521776439593527,Version Difference
M&M,2016-03,ROCE,15.752136086413403,Version Difference
M&M,2017-03,ROCE,16.893419913419912,Version Difference
M&M,2018-03,ROCE,16.247639981440116,Version Difference
M&M,2019-03,ROCE,16.860087701094457,Version Difference
M&M,2020-03,ROE,18.793122419875402,Data Source Issue
M&M,2020-03,ROCE,21.416388363195452,Version Difference
M&M,2021-03,ROE,14.35381126448944,Data Source Issue
M&M,2021-03,ROCE,20.344537219635537,Version Difference
M&M,2022-03,ROCE,18.020504137002117,Version Difference
M&M,2023-03,ROCE,16.26222968380963,Version Difference
M&M,2024-03,ROCE,15.444684248757413,Version Difference
MARUTI,2013-03,ROCE,11.673107248628442,Version Difference
MARUTI,2014-03,ROCE,10.078510638297875,Version Difference
MARUTI,2015-03,ROCE,6.150787704130643,Version Difference
MARUTI,2019-03,ROCE,6.665428764920005,Version Difference
MARUTI,2020-03,ROCE,15.953807488356153,Version Difference
MARUTI,2021-03,ROE,7.390159235062189,Data Source Issue
MARUTI,2021-03,ROCE,19.188645601598736,Version Difference
MARUTI,2022-03,ROE,8.737909565720276,Data Source Issue
MARUTI,2022-03,ROCE,18.3560596495633,Version Difference
MARUTI,2023-03,ROCE,12.758703723235948,Version Difference
MARUTI,2024-03,ROCE,8.079072357296951,Version Difference
MOTHERSON,2013-03,ROE,7.946614242027085,Data Source Issue
MOTHERSON,2014-03,ROE,25.273335586346736,Data Source Issue
MOTHERSON,2014-03,ROCE,6.559007565072445,Version Difference
MOTHERSON,2015-03,ROE,27.068832731648616,Data Source Issue
MOTHERSON,2015-03,ROCE,9.04393849793022,Version Difference
MOTHERSON,2016-03,ROE,28.54569024334774,Data Source Issue
MOTHERSON,2016-03,ROCE,9.814236575578065,Version Difference
MOTHERSON,2017-03,ROE,14.45725338491296,Data Source Issue
MOTHERSON,2018-03,ROE,11.065236746256573,Data Source Issue
MOTHERSON,2019-03,ROE,7.337097509805709,Data Source Issue
MOTHERSON,2020-03,ROCE,5.776894700168053,Version Difference
MOTHERSON,2021-03,ROCE,7.803956555469355,Version Difference
MOTHERSON,2022-03,ROE,6.058791529046046,Data Source Issue
MOTHERSON,2022-03,ROCE,8.642104959963131,Version Difference
MOTHERSON,2023-03,ROCE,5.105474009491225,Version Difference
NAUKRI,2013-03,ROE,10.06,Data Source Issue
NAUKRI,2013-03,ROCE,14.248193760262724,Version Difference
NAUKRI,2014-03,ROE,6.488571428571429,Data Source Issue
NAUKRI,2014-03,ROCE,7.642719167904904,Version Difference
NAUKRI,2015-03,ROCE,5.486158192090396,Version Difference
NAUKRI,2016-03,ROE,5.207440051847051,Data Source Issue
NAUKRI,2017-03,ROE,5.141005025125628,Data Source Issue
NAUKRI,2017-03,ROCE,6.28653483992467,Version Difference
NAUKRI,2018-03,ROE,22.05877750611247,Data Source Issue
NAUKRI,2018-03,ROCE,5.587536656891496,Version Difference
NAUKRI,2019-03,ROE,20.83959103421156,Data Source Issue
NAUKRI,2020-03,ROE,13.647289293849658,Data Source Issue
NAUKRI,2020-03,ROCE,21.167605633802815,Version Difference
NAUKRI,2021-03,ROE,23.838724981467752,Data Source Issue
NAUKRI,2022-03,ROE,72.27291033522793,Data Source Issue
NESTLEIND,2013-12,ROE,88.43939189189192,Data Source Issue
NESTLEIND,2013-12,ROCE,139.9422294068035,Version Difference
NESTLEIND,2014-12,ROE,93.84052520267889,Data Source Issue
NESTLEIND,2014-12,ROCE,125.89202310115506,Version Difference
NESTLEIND,2015-12,ROE,115.62419950301741,Data Source Issue
NESTLEIND,2015-12,ROCE,142.81977072310406,Version Difference
NESTLEIND,2016-12,ROE,105.11030469226083,Data Source Issue
NESTLEIND,2016-12,ROCE,140.30179487179487,Version Difference
NESTLEIND,2017-12,ROE,99.79128654970762,Data Source Issue
NESTLEIND,2017-12,ROCE,134.63405209840812,Version Difference
NESTLEIND,2018-12,ROE,91.85829839368365,Data Source Issue
NESTLEIND,2018-12,ROCE,123.88738942826322,Version Difference
NESTLEIND,2019-12,ROE,33.003117831074036,Data Source Issue
NESTLEIND,2019-12,ROCE,64.12008068343617,Version Difference
NESTLEIND,2020-12,ROE,32.489643387815775,Data Source Issue
NESTLEIND,2020-12,ROCE,54.68207756232687,Version Difference
NESTLEIND,2021-12,ROE,26.771356628982545,Data Source Issue
NESTLEIND,2021-12,ROCE,42.07556962025316,Version Difference
NESTLEIND,2022-12,ROE,38.3753517690118,Data Source Issue
NESTLEIND,2022-12,ROCE,64.44098901098903,Version Difference
NESTLEIND,2023-12,ROE,13.649853599023999,Data Source Issue
NESTLEIND,2023-12,ROCE,37.37139194139195,Version Difference
NESTLEIND,2024-03,ROE,17.855508982035943,Data Source Issue
NESTLEIND,2024-03,ROCE,42.28210312075984,Version Difference
NTPC,2019-03,ROCE,5.643199901552309,Version Difference
ONGC,2015-03,ROCE,9.352020657084715,Version Difference
ONGC,2016-03,ROE,7.6966063069347985,Data Source Issue
ONGC,2016-03,ROCE,10.359531058632056,Version Difference
ONGC,2017-03,ROCE,7.799207951460382,Version Difference
ONGC,2018-03,ROCE,8.834155984660415,Version Difference
ONGC,2020-03,ROE,8.734540915828068,Data Source Issue
ONGC,2020-03,ROCE,12.097402600896057,Version Difference
ONGC,2021-03,ROCE,12.951907795170655,Version Difference
ONGC,2022-03,ROCE,5.819429105426369,Version Difference
ONGC,2023-03,ROCE,7.657562319402604,Version Difference
PFC,2013-03,ROCE,6.294115829926511,Version Difference
PFC,2014-03,ROCE,5.88903388187665,Version Difference
PFC,2015-03,ROCE,6.135853518977685,Version Difference
PFC,2016-03,ROCE,6.0975312647874,Version Difference
PFC,2017-03,ROE,13.421333966616906,Data Source Issue
PFC,2017-03,ROCE,7.777693609853318,Version Difference
